,payment_id,payment_datetime,order_id,total_amount,payment_method,payment_status,billing_address,shipping_address,payment_channel,tax_amount
7091,7212.0,2022-04-12 07:17:35,92005,0.0,Chuyển khoản ngân hàng,Đã thanh toán,"1553/635, Phố Trịnh Đình C, Phường 11, Hoàn Kiếm, Bắc Ninh, Việt Nam","397/36/140/110, Lê Lợi, Phường 12, Phú Thọ, Bình Dương, Việt Nam",Online,0.0
7092,7213.0,2022-04-12 07:20:35,42376,54000000.0,Thanh toán qua ví điện tử,Đang xử lý,"1465/945, Võ Văn Tần, Phường An Khánh, Quận 4, Đà Nẵng, Việt Nam","1150/88/87/113/159, Nguyễn Huệ, Phường Bình An, Quận Bình Thạnh, Hà Nội, Việt Nam",Online,8640000.0
7093,7214.0,2022-01-06 00:43:36,79833,0.0,Thẻ tín dụng,Thất bại,"1125/96/24/221/168R, Hồ Văn Huê, Phường An Phú, Quận 9, Hà Nội, Việt Nam","1749/80/156/161, Lê Duẩn, Phường An Phú, Quận Phú Nhuận, Hà Nội, Việt Nam",Online,0.0
7094,7215.0,2022-11-12 00:43:45,23771,140865000.0,Tiền mặt,Thất bại,"2671/919, Cống Lở, Phường 3, Quận 9, Hồ Chí Minh, Việt Nam","1543/670, Cô Bắc, Phường Trường Thọ, Quận 7, Hồ Chí Minh, Việt Nam",Online,8451900.0
7095,7216.0,2021-09-12 23:32:51,78827,25000.0,Thẻ tín dụng,Đã thanh toán,"658/74/117/24/27, Hoàng Văn Thụ, Phường 2, Thanh Xuân, Thừa Thiên Huế, Việt Nam","664/94/38/126/180q, Phố Trịnh Đình C, Phường Trường Thọ, Quận 3, Hải Phòng, Việt Nam",Online,4250.0
7096,7217.0,2022-12-28 17:59:21,28455,50391000.0,Thẻ ghi nợ,Đang chờ xử lý,"891/72/167, Đinh Tiên Hoàng, Phường Linh Chiểu, Hai Bà Trưng, Đà Nẵng, Việt Nam","1403/921, Lê Đức Thọ, Phường Tam Bình, Hoàng Mai, Nam Định, Việt Nam",Online,2519550.0
7097,7218.0,2022-06-12 01:36:34,31803,515947000.0,Thanh toán qua ví điện tử,Đã thanh toán,"2324/94/154/106/266, Võ Thị Sáu, Phường Bình Khánh, Sóc Sơn, Hồ Chí Minh, Việt Nam","2589/437, Đường Số 9, Phường Bình Khánh, Đống Đa, Sóc Trăng, Việt Nam",Online,87710990.0
7098,7219.0,2022-01-16 18:28:16,75755,9181000.0,Thẻ tín dụng,Đang chờ xử lý,"2417/48/3/168/38, Hai Triều, Phường An Phú Đông, Hoàng Mai, Hà Nội, Việt Nam","595/49/193/158/49E, Đường Số 7, Phường Bình Trưng Đông, Quận Bình Thạnh, Quảng Ninh, Việt Nam",Online,734480.0
7099,7220.0,2019-12-20 14:50:21,31303,98000.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"514/308, Lê Văn Sỹ, Phường An Phú, Quận 9, Hải Phòng, Việt Nam","990/95/41/20/205n, Lê Lợi, Phường 1, Quận 12, Cà Mau, Việt Nam",Online,18620.0
7100,7221.0,2022-11-18 15:10:15,57231,0.0,Thẻ ghi nợ,Đang chờ xử lý,"2877/25/136, Cách Mạng Tháng Tám, Phường 8, Phúc Thọ, Đồng Nai, Việt Nam","9/35/195v, Huỳnh Thúc Kháng, Phường An Lợi Đông, Quận 5, Đà Nẵng, Việt Nam",POS,0.0
7101,7222.0,2022-02-19 11:51:04,40284,0.0,Tiền mặt,Hủy bỏ,"71/62/173/29/361, Điện Biên Phủ, Phường Linh Đông, Thanh Xuân, Cần Thơ, Việt Nam","93/164, Lê Đức Thọ, Phường Bình Trưng Đông, Gia Lâm, Bình Dương, Việt Nam",Online,0.0
7102,7223.0,2022-12-19 17:31:21,13748,150391000.0,Thẻ tín dụng,Đang xử lý,"1035/82/116/257/181, Trần Quang Khải, Phường Bình Trưng Đông, Hoàng Mai, Bình Dương, Việt Nam","1436/24, Đường Số 10, Phường 10, Hòa Bình, Ninh Bình, Việt Nam",POS,9023460.0
7103,7224.0,2020-08-26 06:09:51,18352,0.0,Chuyển khoản ngân hàng,Hủy bỏ,"1932/13/40, Lê Quý Đôn, Phường An Hòa, Quận Thủ Đức, Hồ Chí Minh, Việt Nam","780/793, Đường Số 6, Phường Tam Bình, Quận Bình Thạnh, Đà Nẵng, Việt Nam",Online,0.0
7104,7225.0,2022-11-19 18:32:35,28721,0.0,Chuyển khoản ngân hàng,Hủy bỏ,"342/574, Nguyễn Văn Giai, Phường Trường Thọ, Ba Đình, Hà Giang, Việt Nam","811/81/72/133, Đường Hùng Vương, Phường Tam Bình, Quận Phú Nhuận, Bắc Ninh, Việt Nam",Online,0.0
7105,7226.0,2022-12-21 10:06:27,53038,0.0,Thẻ tín dụng,Đã thanh toán,"2546/33/43, Nguyễn Văn Trỗi, Phường 11, Thanh Xuân, Hồ Chí Minh, Việt Nam","2495/132, Đường Số 9, Phường 1, Hoài Đức, Hải Phòng, Việt Nam",POS,0.0
7106,7227.0,2022-01-02 05:44:23,51696,250000.0,Thanh toán qua ví điện tử,Đang xử lý,"490/44/59/179/101, Điện Biên Phủ, Phường An Phú Đông, Sơn Tây, Lai Châu, Việt Nam","2644/20/125, Hai Bà Trưng, Phường Bình Trưng Tây, Quốc Oai, Hồ Chí Minh, Việt Nam",Online,5000.0
7107,7228.0,2022-12-12 00:07:26,74777,591357000.0,Thanh toán qua ví điện tử,Đang chờ xử lý,"2209/5/138/273W, Lê Văn Phan, Phường 4, Bắc Từ Liêm, Hải Phòng, Việt Nam","2488/83/85/159/99I, Nam Kỳ Khởi Nghĩa, Phường An Phú, Sóc Sơn, Đà Nẵng, Việt Nam",Online,35481420.0
7108,7229.0,2013-04-15 19:39:15,74399,108000.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"735/5/78/248/176, Võ Văn Kiệt, Phường An Hòa, Đan Phượng, Cần Thơ, Việt Nam","2136/30/168/130/14C, Lê Lai, Phường 9, Gia Lâm, Bình Dương, Việt Nam",Online,9720.0
7109,7230.0,2022-12-08 03:40:50,50773,0.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"1282/47/57, Lý Tự Trọng, Phường 3, Thanh Xuân, Hải Phòng, Việt Nam","534/650, Bùi Thị Xuân, Phường Bình Khánh, Chương Mỹ, Đà Nẵng, Việt Nam",POS,0.0
7110,7231.0,2022-12-08 03:40:50,49758,8990000.0,Chuyển khoản ngân hàng,Đang xử lý,"2010/6/38, Phố Lý Thường Kiệt, Phường Bình Trưng Tây, Quận Thủ Đức, Hà Nội, Việt Nam","1723/84, Điện Biên Phủ, Phường 2, Phú Thọ, Bà Rịa - Vũng Tàu, Việt Nam",Online,539400.0
7111,7232.0,2022-12-08 03:37:50,30570,37980000.0,Tiền mặt,Chưa thanh toán,"2880/79/26/146/53, Trần Quang Khải, Phường 6, Hoàng Mai, Thừa Thiên Huế, Việt Nam","667/32/178/185/309t, Lê Văn Sỹ, Phường 3, Đan Phượng, Cà Mau, Việt Nam",Online,2658600.0000000005
7112,7233.0,2022-12-08 03:41:50,54970,168000.0,Thẻ tín dụng,Đã thanh toán,"991/722, Cô Bắc, Phường 8, Phúc Thọ, Bà Rịa - Vũng Tàu, Việt Nam","556/49/111, Trần Quang Khải, Phường 7, Hòa Bình, Vĩnh Long, Việt Nam",Online,28560.000000000004
7113,7234.0,2022-09-28 23:30:06,83953,24493000.0,Thẻ tín dụng,Đã thanh toán,"1293/29/57/120/224, Hoàng Văn Thụ, Phường 3, Chương Mỹ, Đồng Tháp, Việt Nam","727/9/10/77/200, Lê Thị Riêng, Phường Tam Bình, Thanh Oai, Bình Phước, Việt Nam",Online,4408740.0
7114,7235.0,2022-12-10 00:53:31,30683,20000.0,Thanh toán qua ví điện tử,Hủy bỏ,"2929/825, Đường Số 2, Phường Thảo Điền, Quận Phú Nhuận, Hải Phòng, Việt Nam","110/878, Cống Lở, Phường Bình Trưng Đông, Quận 2, Hưng Yên, Việt Nam",Redeemed Points,2400.0
7115,7236.0,2022-12-14 21:31:24,31336,0.0,Thẻ tín dụng,Chưa thanh toán,"663/813, Đường Hùng Vương, Phường Cát Lái, Quận 2, Đắk Lắk, Việt Nam","1387/58/148l, Cách Mạng Tháng Tám, Phường 6, Quận 2, Long An, Việt Nam",Thẻ thành viên,0.0
7116,7237.0,2019-03-16 05:29:07,81451,0.0,Thẻ tín dụng,Đang xử lý,"352/15/152/276G, Nguyễn Du, Phường An Lợi Đông, Đông Anh, Bình Phước, Việt Nam","544/55/38/8/54C, Cô Bắc, Phường Bình Trưng Đông, Hoài Đức, Hà Nội, Việt Nam",Online,0.0
7117,7238.0,2022-02-07 01:40:18,14052,2310000.0,Chuyển khoản ngân hàng,Đang xử lý,"2164/70/188d, Cô Giang, Phường 9, Thanh Trì, Hà Nội, Việt Nam","1574/74/25/210/66, Hoàng Sa, Phường Bình An, Thạch Thất, Phú Thọ, Việt Nam",POS,346500.0
7118,7239.0,2015-08-02 06:28:03,32912,0.0,Thanh toán qua cổng thanh toán trực tuyến,Đã thanh toán,"116/86/114/278D, Phố Trần Phú, Phường 4, Quận 1, Cần Thơ, Việt Nam","2765/76/124/19, Lê Quý Đôn, Phường 5, Quốc Oai, Yên Bái, Việt Nam",Online,0.0
7119,7240.0,2022-12-18 15:56:13,36501,0.0,Thanh toán qua cổng thanh toán trực tuyến,Chưa thanh toán,"1047/748, Trần Huy Liệu, Phường Bình Trưng Tây, Hòa Bình, Hồ Chí Minh, Việt Nam","765/17/161k, Trần Hưng Đạo, Phường Linh Trung, Tây Hồ, Hải Phòng, Việt Nam",Online,0.0
7120,7241.0,2022-03-06 08:44:41,74051,0.0,Chuyển khoản ngân hàng,Đang xử lý,"1969/30/1q, Trương Quyền, Phường Linh Xuân, Quận 4, Bình Dương, Việt Nam","1507/922, Trần Quang Khải, Phường 7, Đan Phượng, Bà Rịa - Vũng Tàu, Việt Nam",Online,0.0
7121,7242.0,2022-12-22 04:07:06,37140,475768000.0,Thẻ tín dụng,Thất bại,"1683/82/188/19/342C, Bà Huyện Thanh Quan, Phường An Hòa, Quận Thủ Đức, Điện Biên, Việt Nam","1801/68/104/97, Cách Mạng Tháng Tám, Phường 1, Quận Phú Nhuận, Hồ Chí Minh, Việt Nam",Online,42819120.0
7122,7243.0,2022-03-23 19:00:50,23560,405000.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"828/35/31X, Đường Hùng Vương, Phường 6, Quận Tân Phú, Hồ Chí Minh, Việt Nam","1007/81/127/211/21, Lê Thị Riêng, Phường An Phú Đông, Quận 9, Nghệ An, Việt Nam",POS,28350.000000000004
7123,7244.0,2021-06-14 14:53:24,22396,0.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"451/153, Điện Biên Phủ, Phường 10, Hà Đông, Đà Nẵng, Việt Nam","2186/82/79F, Đường Võ Văn C, Phường 10, Long Biên, Đà Nẵng, Việt Nam",Online,0.0
7124,7245.0,2022-12-09 13:45:21,23032,233939000.0,Thẻ ghi nợ,Đang xử lý,"904/47/115/237, Trương Định, Phường Bình Khánh, Mỹ Đức, Bình Định, Việt Nam","1324/680, Cách Mạng Tháng Tám, Phường 3, Quận 4, Hưng Yên, Việt Nam",Online,14036340.0
7125,7246.0,2022-12-10 13:42:35,21713,1580000.0,Thanh toán qua cổng thanh toán trực tuyến,Đang xử lý,"1038/34/72, Bà Huyện Thanh Quan, Phường 1, Đống Đa, Lào Cai, Việt Nam","1817/77/172, Nguyễn Văn Giai, Phường Linh Đông, Quận 1, Bắc Ninh, Việt Nam",Thẻ thành viên,268600.0
7126,7247.0,2014-01-15 13:16:11,50001,144000.0,Thanh toán qua ví điện tử,Hủy bỏ,"1527/512, Phố Lý Thường Kiệt, Phường Cát Lái, Quận 3, Gia Lai, Việt Nam","768/61/68/192s, Đường Số 4, Phường 10, Quốc Oai, Thái Bình, Việt Nam",POS,5760.0
7127,7248.0,2014-01-15 13:14:11,47661,150000.0,Thẻ tín dụng,Đang chờ xử lý,"419/60/54/92/204a, Trần Quốc Thảo, Phường Linh Trung, Mỹ Đức, Thanh Hóa, Việt Nam","636/3/191/130X, Tô Hiến Thành, Phường 3, Hoài Đức, Bình Phước, Việt Nam",POS,25500.000000000004
7128,7251.0,2014-01-15 13:11:11,12316,75000.0,Thẻ tín dụng,Đang xử lý,"462/52, Đường Hùng Vương, Phường 7, Quận 10, Hải Phòng, Việt Nam","871/57/59, Lê Lai, Phường 8, Quận 3, Khánh Hòa, Việt Nam",Online,12000.0
7129,7252.0,2018-06-13 20:55:44,65037,198000.0,Tiền mặt,Đang chờ xử lý,"299/183, Đường Số 2, Phường Linh Đông, Quận 4, Lạng Sơn, Việt Nam","1451/53/36, Võ Văn Kiệt, Phường 12, Quận 7, Hà Nội, Việt Nam",Online,9900.0
7130,7253.0,,61387,0.0,Thanh toán qua ví điện tử,Đang xử lý,"1487/51/122/215/400, Bùi Hữu Nghĩa, Phường 3, Hoàn Kiếm, Hà Nội, Việt Nam","2886/25/193/103/330W, Lê Quý Đôn, Phường Thủ Thiêm, Phúc Thọ, Vĩnh Long, Việt Nam",POS,0.0
7131,7254.0,2022-04-23 19:26:54,85534,0.0,Tiền mặt,Đã thanh toán,"2297/82/79/132N, Phố Nguyễn Thị B, Phường Bình An, Quận 5, Bạc Liêu, Việt Nam","320/17/112, Trương Đăng Quế, Phường An Lợi Đông, Quận 1, Đồng Tháp, Việt Nam",Online,0.0
7132,7255.0,2020-01-31 01:36:58,21276,26990000.0,Chuyển khoản ngân hàng,Hủy bỏ,"467/56/178/253p, Trương Quyền, Phường Bình An, Đan Phượng, Hà Nội, Việt Nam","2648/27/29, Lê Văn Sỹ, Phường 10, Quận 12, Đà Nẵng, Việt Nam",POS,4318400.0
7133,7256.0,2020-09-22 20:14:22,55184,0.0,Thẻ tín dụng,Đang chờ xử lý,"2033/71/102/167/62, Cống Lở, Phường An Phú Đông, Quận 1, Bà Rịa - Vũng Tàu, Việt Nam","1354/11/166/105P, Đường Số 8, Phường Bình Trưng Tây, Hoàng Mai, Bình Dương, Việt Nam",Thẻ thành viên,0.0
7134,7257.0,2022-01-06 20:39:44,34256,532870000.0,Thẻ tín dụng,Hủy bỏ,"2414/110, Võ Văn Tần, Phường 5, Quận 9, Bình Phước, Việt Nam","1505/97/134/42, Trần Hưng Đạo, Phường Tam Bình, Chương Mỹ, Bình Định, Việt Nam",POS,5328700.0
7135,7258.0,2022-01-08 19:17:41,23226,0.0,Chuyển khoản ngân hàng,Đang xử lý,"190/87/199/69, Nguyễn Công Trứ, Phường Tam Phú, Nam Từ Liêm, Lâm Đồng, Việt Nam","1460/19/162/69/222, Ngô Đức Kế, Phường Bình An, Quận Gò Vấp, An Giang, Việt Nam",POS,0.0
7136,7259.0,2022-12-10 02:14:41,76243,0.0,Thanh toán qua cổng thanh toán trực tuyến,Đã thanh toán,"1396/63/34, Đường Số 7, Phường Trường Thọ, Quận 1, Cần Thơ, Việt Nam","1389/99/149, Hoàng Sa, Phường An Lạc, Quận 7, Vĩnh Long, Việt Nam",Online,0.0
7137,7260.0,2020-03-22 17:45:53,63530,900000.0,Tiền mặt,Đang chờ xử lý,"313/59/107/139/39O, Nguyễn Công Trứ, Phường 3, Quận Phú Nhuận, Nam Định, Việt Nam","151/762, Huỳnh Thúc Kháng, Phường Bình Trưng Tây, Quận 5, Hà Nội, Việt Nam",POS,153000.0
7138,7261.0,,95463,0.0,Chuyển khoản ngân hàng,Đang xử lý,"1984/342, Hồ Tùng Mậu, Phường 3, Quận 3, Bắc Ninh, Việt Nam","1589/96/111/17r, Huỳnh Thúc Kháng, Phường Linh Đông, Hai Bà Trưng, An Giang, Việt Nam",Online,0.0
7139,7262.0,2022-02-25 07:55:12,90371,374000.0,Thẻ tín dụng,Đang chờ xử lý,"2417/378, Võ Văn Kiệt, Phường An Lợi Đông, Bắc Từ Liêm, Cần Thơ, Việt Nam","2033/82/149/134Q, Phố Trịnh Đình C, Phường 5, Quận Tân Bình, Hà Nội, Việt Nam",Online,63580.00000000001
7140,7263.0,2022-11-14 15:09:50,42666,900000.0,Tiền mặt,Đang xử lý,"2108/96/97, Phố Trịnh Đình C, Phường 10, Đông Anh, Hồ Chí Minh, Việt Nam","1505/823, Lý Văn Phức, Phường Bình Trưng Đông, Ba Đình, Đà Nẵng, Việt Nam",Online,108000.0
7141,7264.0,2022-06-21 16:12:58,70720,0.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"100/59/182/67/236d, Phố Lê Lợi, Phường An Khánh, Quận 3, Hồ Chí Minh, Việt Nam","473/31/187/58/37N, Nhiêu Tứ, Phường Cát Lái, Quận 1, Bình Phước, Việt Nam",Online,0.0
7142,7265.0,2022-03-04 15:53:35,44191,0.0,Chuyển khoản ngân hàng,Đang xử lý,"972/86/19/152/93U, Cống Lở, Phường 7, Hà Đông, Bình Dương, Việt Nam","1993/56/30, Bà Huyện Thanh Quan, Phường An Khánh, Cầu Giấy, Bắc Ninh, Việt Nam",Online,0.0
7143,7266.0,2022-01-30 02:53:55,21332,33000000.0,Chuyển khoản ngân hàng,Đang xử lý,"2794/52/178I, Hồ Văn Huê, Phường 12, Quận Thủ Đức, Hồ Chí Minh, Việt Nam","1252/73/155/208Y, Nguyễn Thị Minh Khai, Phường An Phú, Quận Bình Thạnh, Hà Nội, Việt Nam",Online,3630000.0
7144,7267.0,2022-02-05 21:48:14,22928,1600000.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"1351/290, Đường Số 10, Phường An Cư, Tây Hồ, Hải Dương, Việt Nam","2608/83/43/128, Lê Thị Hồng Gấm, Phường Linh Đông, Quận Thủ Đức, Gia Lai, Việt Nam",Online,16000.0
7145,7268.0,2022-05-21 20:11:28,56330,0.0,Chuyển khoản ngân hàng,Đang xử lý,"2832/998, Lê Văn Sỹ, Phường 2, Chương Mỹ, Hải Phòng, Việt Nam","2294/32/155/277/185, Trương Quyền, Phường An Lợi Đông, Quận 4, Hồ Chí Minh, Việt Nam",POS,0.0
7146,7269.0,2022-12-08 20:50:10,58988,0.0,Thẻ tín dụng,Đang chờ xử lý,"1304/138, Trần Hưng Đạo, Phường Linh Đông, Thanh Xuân, Hồ Chí Minh, Việt Nam","946/88/37/143s, Đường Nguyễn Văn A, Phường 12, Hà Đông, Hồ Chí Minh, Việt Nam",POS,0.0
7147,7270.0,2022-12-24 04:40:01,71376,1647000.0,Thanh toán qua ví điện tử,Đang xử lý,"2716/68/95/220/22, Trần Quốc Thảo, Phường Thủ Thiêm, Phú Thọ, Hà Nội, Việt Nam","2905/92/70, Nguyễn Cư Trinh, Phường Linh Chiểu, Quận 10, Lào Cai, Việt Nam",Online,16470.0
7148,7271.0,2022-11-15 06:39:00,22828,0.0,Thanh toán qua ví điện tử,Đã thanh toán,"2294/87/14/5, Phố Lý Thường Kiệt, Phường Trường Thọ, Phúc Thọ, Hòa Bình, Việt Nam","271/4/109n, Cách Mạng Tháng Tám, Phường 5, Quận 8, Hà Nội, Việt Nam",Online,0.0
7149,7272.0,2021-08-21 15:16:55,77291,278910000.0,Thẻ tín dụng,Đang xử lý,"1569/35/171/149, Lý Tự Trọng, Phường An Phú Đông, Tây Hồ, Lâm Đồng, Việt Nam","429/59/144/292, Cách Mạng Tháng Tám, Phường An Phú Đông, Sơn Tây, Hà Nội, Việt Nam",Redeemed Points,44625600.0
7150,7273.0,2022-01-04 19:13:07,48353,0.0,Chuyển khoản ngân hàng,Chưa thanh toán,"1888/48/172/83/156, Đặng Văn Ngữ, Phường An Khánh, Quốc Oai, Lạng Sơn, Việt Nam","2758/702, Trương Định, Phường An Phú Đông, Đan Phượng, Bình Dương, Việt Nam",Online,0.0
7151,7274.0,2017-03-03 10:59:01,13808,54404000.0,Thanh toán trả góp,Đã thanh toán,"2483/642, Nguyễn Bá Huân, Phường Thảo Điền, Quốc Oai, Hải Dương, Việt Nam","2723/23/79, Cô Giang, Phường Linh Chiểu, Quận 5, Hà Nội, Việt Nam",POS,3808280.0000000005
7152,7275.0,2021-09-02 21:12:37,14436,0.0,Tiền mặt,Hủy bỏ,"2932/6/115/233E, Tô Hiến Thành, Phường Bình Trưng Tây, Gia Lâm, Hải Phòng, Việt Nam","335/764, Điện Biên Phủ, Phường An Phú Đông, Quận Bình Thạnh, Hồ Chí Minh, Việt Nam",Online,0.0
7153,7276.0,2018-05-17 19:02:05,71455,0.0,Thanh toán qua ví điện tử,Đang xử lý,"993/911, Hồ Tùng Mậu, Phường 5, Quận Phú Nhuận, Lai Châu, Việt Nam","2032/57/11/96E, Lê Thị Hồng Gấm, Phường Linh Tây, Đống Đa, Ninh Thuận, Việt Nam",POS,0.0
7154,7277.0,2021-05-14 17:55:43,61616,561000000.0,Thanh toán qua ví điện tử,Đang xử lý,"2600/99/106, Võ Văn Tần, Phường 9, Long Biên, Lạng Sơn, Việt Nam","383/91/90/241, Trần Hưng Đạo, Phường Cát Lái, Quận Phú Nhuận, Khánh Hòa, Việt Nam",POS,22440000.0
7155,7278.0,2019-10-21 21:17:55,24564,192000.0,Thẻ tín dụng,Hủy bỏ,"1540/399, Huỳnh Thúc Kháng, Phường An Hòa, Phú Thọ, Hà Nội, Việt Nam","2169/38/39/73, Đường Số 4, Phường 12, Quận 6, Hồ Chí Minh, Việt Nam",Redeemed Points,11520.0
7156,7279.0,2022-12-09 08:41:49,59842,144000.0,Thẻ ghi nợ,Đang xử lý,"266/4/172, Hai Bà Trưng, Phường An Phú, Quận Tân Phú, Quảng Trị, Việt Nam","1554/18/73/297, Nguyễn Văn Trỗi, Phường 8, Quận Bình Thạnh, Bình Dương, Việt Nam",POS,2880.0
7157,7280.0,2022-12-02 11:35:51,16299,0.0,Thẻ tín dụng,Đang chờ xử lý,"278/62/31/171/322, Đường Võ Văn C, Phường 12, Quận Phú Nhuận, Lâm Đồng, Việt Nam","2077/98/138/32/115b, Trần Quang Khải, Phường An Phú Đông, Nam Từ Liêm, Hồ Chí Minh, Việt Nam",Online,0.0
7158,7281.0,2020-04-11 17:23:51,82141,0.0,Thẻ tín dụng,Đang xử lý,"2524/86/59s, Hai Bà Trưng, Phường Bình Khánh, Quận Tân Bình, Lào Cai, Việt Nam","2704/247, Nam Kỳ Khởi Nghĩa, Phường An Cư, Quận 5, Hải Phòng, Việt Nam",POS,0.0
7159,7282.0,2022-08-05 17:13:51,54379,0.0,Thanh toán qua ví điện tử,Đã thanh toán,"1556/66/140/161/88w, Lê Thị Riêng, Phường 3, Quận 4, Bình Dương, Việt Nam","2260/45/181/72B, Lê Thánh Tôn, Phường Bình Trưng Tây, Long Biên, Hà Nội, Việt Nam",Online,0.0
7160,7283.0,2020-12-14 10:12:32,63771,100000.0,Tiền mặt,Chưa thanh toán,"1577/31/154/267, Đường Số 2, Phường Bình An, Quận 4, Hải Phòng, Việt Nam","2473/29/93/295/302, Hòa Hảo, Phường Bình Trưng Tây, Ba Vì, Cần Thơ, Việt Nam",Redeemed Points,14000.000000000002
7161,7284.0,2022-06-28 20:58:44,17840,319023000.0,Thẻ tín dụng,Hủy bỏ,"1606/807, Hồ Hảo Hớn, Phường Linh Xuân, Quận 4, Sơn La, Việt Nam","2070/80/8/142/352, Hai Triều, Phường 8, Hòa Bình, Gia Lai, Việt Nam",Redeemed Points,0.0
7162,7285.0,2020-06-17 16:27:11,30288,72000.0,Tiền mặt,Đang xử lý,"2864/20/13, Điện Biên Phủ, Phường An Lợi Đông, Long Biên, Bắc Kạn, Việt Nam","295/547, Võ Văn Kiệt, Phường Linh Xuân, Ba Đình, Cần Thơ, Việt Nam",Redeemed Points,10800.0
7163,7286.0,2022-12-30 08:18:36,96209,225000.0,Thanh toán qua ví điện tử,Đang chờ xử lý,"2583/217, Vĩnh Viễn, Phường An Phú, Hòa Bình, Hưng Yên, Việt Nam","683/112, Nguyễn Cư Trinh, Phường 4, Hòa Bình, Bình Dương, Việt Nam",Online,36000.0
