,customer_id,credit_label,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
2228,49970,Good,49970,Điền Gia H*,Nam,1994-11-14,"1929/974, Võ Văn Kiệt, Phường Tam Phú, Thạch Thất, Trà Vinh, Việt Nam",Trà Vinh,Việt Nam,001-746-394-2359x9392,sandra69@example.org,Giám đốc,Sinh viên,Độc thân,VIP,2021-09-29,,Active,794,733,0.05,HC259,28,814,73,13,202,907,True,7,10,19,9547672000,982863000,316356000,110801000,777741000,331523000,78858100,5116450,80,87,2,0.75526487707175,Sản phẩm không đáp ứng yêu cầu của khách hàng,14,Sản phẩm gửi sai,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,True,0.714624373675528,38,0.86,90,48,0.4376126932937232,Rất ổn định,2630000,Cho thuê,Trên 1 tỷ,872000000,200000000,Đất đai,Có,10700000,498336000,6
2229,44864,Good,44864,Hà Nam L**h,Nam,1998-03-13,"439/8/187/52/87S, Hai Bà Trưng, Phường 9, Hai Bà Trưng, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,+1-643-474-5738x75957,twilliams@example.com,Xây dựng,Đại học,Có gia đình,VIP,2016-04-16,,Active,667,57,0.05,CQ123,24,891,229,249,370,598,False,3,18,17,2289929000,864066000,113851000,377333000,108780000,834605000,14667300,756620,166,39,4,0.5987229543792274,Vấn đề khác,3,Sản phẩm bị hỏng trong quá trình vận chuyển,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,True,0.7266290556983069,74,0.48,452,2,0.04263837637143808,Rất ổn định,1809000,Cho thuê,Dưới 300 triệu,773000000,1800000000,Nhà ở chính,Có,43100000,204972000,10
2230,62095,Good,62095,La Trâm H*u,Nam,2000-04-25,"352/93/121, Lý Tự Trọng, Phường An Hòa, Quận 7, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-601-869-2958,amanda03@example.net,Nhiếp ảnh gia,Thạc sĩ,Độc thân,Loyalty,2015-08-07,,Active,401,16,0.04,TH842,22,876,216,212,356,589,False,21,12,18,9040613000,671520000,69494000,664162000,195897000,345261000,10068900,6374890,206,45,30,0.3919873935085021,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Sản phẩm bị hỏng trong quá trình vận chuyển,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,True,0.5261398832157409,91,0.99,61,22,0.8275757702518711,Tạm ổn,1879000,Kinh doanh online,Trên 1 tỷ,4000000,1200000000,Nhà ở chính,Có,32300000,284508000,14
2231,48320,Good,48320,Sơn Vũ H*a,Nam,1999-10-10,"1238/3/47, Võ Duy Ninh, Phường Bình An, Quận Thủ Đức, Thừa Thiên Huế, Việt Nam",Thừa Thiên Huế,Việt Nam,593-668-5367x019,richard03@example.org,Designer,Không có,Độc thân,VIP,2020-10-27,,Active,691,600,0.1,AL285,23,323,109,21,475,928,True,22,5,10,3571311000,946078000,941396000,408677000,144099000,831624000,30803300,2280750,67,67,5,0.6685646252684706,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Vấn đề khác,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.8913996469053671,60,0.82,356,1,0.5506916470561668,Rất ổn định,8359000,Đầu tư,Trên 1 tỷ,613000000,600000000,Đất đai,Không,23100000,195804000,8
2232,62668,Good,62668,Tống Thanh H***n,Nam,1997-07-31,"583/307, Lê Duẩn, Phường Cát Lái, Bắc Từ Liêm, Bình Phước, Việt Nam",Bình Phước,Việt Nam,001-500-510-9617x09430,mthompson@example.org,Giáo viên,Sinh viên,Độc thân,VIP,2021-04-15,,Active,798,150,0.05,CK259,25,337,117,145,451,703,True,11,20,2,6549573000,160662000,302812000,545021000,592841000,652153000,53805500,5774130,31,46,67,0.7617069677967518,Sản phẩm không đáp ứng yêu cầu của khách hàng,2,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,False,0.08526006081353976,97,0.55,302,13,0.7274339256611373,Rất ổn định,6180000,Cho thuê,Từ 300 triệu tới 1 tỷ,517000000,1800000000,Đất đai,Không,32200000,465252000,16
2233,38304,Good,38304,Ngọc Tùng H**h,Nữ,1988-10-11,"1602/904, Lê Quý Đôn, Phường Bình Khánh, Sơn Tây, Bắc Giang, Việt Nam",Bắc Giang,Việt Nam,(413)939-8568x5392,christophercochran@example.net,Lập trình viên,Trung học phổ thông,Đã kết hôn,VIP,2019-12-11,,Active,707,416,0.05,ME526,34,157,20,295,421,349,False,0,9,12,9467672000,234344000,427662000,50670000,545516000,419313000,64072200,4148440,102,62,1,0.8386457644440894,Sản phẩm không đáp ứng yêu cầu của khách hàng,10,Sản phẩm đã hết hạn sử dụng,Thanh toán qua cổng thanh toán trực tuyến,Điểm thanh toán tự động,False,0.26633501140294535,60,0.48,149,24,0.745463679893598,Rất ổn định,7866000,Đầu tư,Từ 300 triệu tới 1 tỷ,893000000,1000000000,Căn hộ/Chung cư,Không,4200000,475092000,9
2234,58517,Good,58517,Bùi Quang H*u,Nam,1981-05-26,"2955/547, Cô Bắc, Phường An Khánh, Quận Bình Thạnh, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,(540)580-4030,felicia69@example.net,Xây dựng,Đi làm,Có 1 bé,Loyalty,2018-05-18,,Active,118,103,0.05,OY858,41,318,204,299,204,438,False,0,2,10,9623180000,870330000,638257000,470503000,841422000,67658000,20997900,6564530,62,43,47,0.8303795173430141,Sản phẩm không như hình ảnh minh họa,6,Sản phẩm bị hỏng trong quá trình vận chuyển,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.9845206722683273,64,0.81,559,43,0.481920846991146,Tạm ổn,4948000,Đầu tư,Từ 300 triệu tới 1 tỷ,981000000,500000000,Bất động sản thương mại,Có,17300000,71880000,16
2235,4629,Good,4629,Vĩnh Anh T**i,Nữ,1995-05-12,"73/164, Cống Quỳnh, Phường Tam Phú, Nam Từ Liêm, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,+1-735-798-9268x096,jonesmarie@example.net,Kỹ sư,Không có,Độc thân,VIP,2020-10-10,,Active,700,601,0.07,CC121,27,639,347,244,223,197,False,9,11,3,7438375000,228257000,943437000,981193000,377751000,175041000,63326000,7306490,189,57,61,0.9773071517633258,Khách hàng không hài lòng với trải nghiệm mua hàng,12,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Điểm thanh toán tự động,False,0.33043630203136964,36,0.38,159,35,0.8922867844481851,Ổn định,3394000,Kinh doanh online,Dưới 300 triệu,900000000,1000000000,Bất động sản thương mại,Không,44200000,116520000,20
2236,29946,Good,29946,Cao Quang Đ**h,Nam,1994-03-11,"824/25/64/224, Đường Số 10, Phường 9, Thanh Trì, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,618-752-0120,williamsheidi@example.net,Kỹ sư,Thạc sĩ,Độc thân,VIP,2018-03-20,,Active,740,523,0.1,MC737,28,742,242,235,346,780,False,0,8,9,1414857000,308465000,674184000,683438000,52925000,297968000,56707600,8798130,285,52,3,0.15168327972941975,Sản phẩm không đáp ứng yêu cầu của khách hàng,4,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,0.08190342540922402,69,0.47,37,7,0.10200228214333662,Ổn định,7140000,Kinh doanh online,Trên 3 tỷ,627000000,1500000000,Căn hộ/Chung cư,Không,20600000,323040000,18
2237,20553,Good,20553,Ngô Minh M**h,Khác,1998-06-10,"2020/49/104/174/261, Đường Số 1, Phường 9, Thanh Trì, Tuyên Quang, Việt Nam",Tuyên Quang,Việt Nam,780-609-8172,clarktimothy@example.org,Bác sĩ,Đại học,Có 2 bé,VIP,2018-05-22,,Active,687,221,0.05,UZ742,24,699,88,276,180,765,True,2,2,17,4906708000,544408000,901142000,221770000,548254000,271334000,24201100,1935420,69,68,1,0.9772264534926758,Dịch vụ không chuyên nghiệp,10,Sản phẩm không đúng mô tả,Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,False,0.2807525127573509,74,0.59,334,21,0.5563222824381014,Tạm ổn,9294000,Cho thuê,Trên 1 tỷ,495000000,1300000000,Bất động sản thương mại,Không,29200000,151896000,2
2238,21842,Good,21842,Phú Hoài N**n,Nam,1990-01-26,"500/52, Nguyễn Đức Cảnh, Phường Tam Bình, Quốc Oai, Hà Nội, Việt Nam",Hà Nội,Việt Nam,563-401-8337,kwebb@example.com,Giáo viên,Sinh viên,Có 2 bé,VIP,2016-06-15,,Active,544,55,0.05,BI104,32,271,1,235,595,510,False,21,2,13,164457000,533859000,317561000,364984000,942645000,346420000,54424100,3432680,132,24,14,0.7483451061753188,Sản phẩm giao muộn so với hẹn giao,10,Sản phẩm gửi sai,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.22563403507859037,64,0.93,293,31,0.2671947291590484,Rất ổn định,7616000,Đầu tư,Trên 3 tỷ,276000000,1000000000,Bất động sản thương mại,Không,37500000,131808000,17
2239,80263,Good,80263,Đinh Hoài L**h,Nữ,2007-03-05,"903/33/139/47, Hai Bà Trưng, Phường 11, Quận Gò Vấp, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-741-434-4916,donna42@example.net,Lập trình viên,Trung học phổ thông,Độc thân,VIP,2022-10-25,,Active,809,674,0.05,HQ143,15,645,91,132,139,257,False,5,16,11,4050588000,512605000,377179000,941776000,743346000,46754000,50642600,5326390,215,73,1,0.7893225687980788,Vấn đề khác,2,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,True,0.7695334836958195,86,0.72,946,6,0.13176392533574643,Rất ổn định,1176000,Đầu tư,Trên 1 tỷ,912000000,1400000000,Nhà ở chính,Có,1000000,41868000,12
2240,98620,Good,98620,Bạch Thành S*n,Nữ,2010-10-09,"2999/687, Đặng Văn Ngữ, Phường Linh Đông, Quận 3, Bình Dương, Việt Nam",Bình Dương,Việt Nam,7502740078,rodrigueznathaniel@example.org,Lập trình viên,Sinh viên,Độc thân,VIP,2019-12-22,,Active,698,74,0.07,RQ694,12,563,78,29,471,969,True,22,4,9,5781326000,639466000,949480000,517069000,743717000,232824000,3120200,4241330,211,62,2,0.553625431486867,Sản phẩm không hoạt động đúng cách,14,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,Điểm thanh toán tự động,False,0.3339090795389077,60,0.84,55,22,0.9536019749983186,Ổn định,5587000,Kinh doanh truyền thống,Trên 1 tỷ,877000000,1100000000,Đất đai,Có,27100000,294936000,5
2241,10429,Good,10429,Hồ Vân H**g,Nữ,1951-03-28,"1287/56/102/244/193H, Trần Quang Diệu, Phường Linh Trung, Quận 10, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,(457)779-9294x1609,myersjohn@example.net,Lập trình viên,Thạc sĩ,Độc thân,VIP,2022-10-29,,Active,798,379,0.07,FP861,71,884,57,277,527,548,False,2,8,4,2814052000,994366000,415325000,677993000,427596000,85112000,6193700,2412970,266,87,4,0.9446543062641996,Sản phẩm không đáp ứng yêu cầu của khách hàng,5,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,False,0.06602271321724285,17,0.12,224,7,0.8238064481660314,Rất ổn định,8204000,Kinh doanh truyền thống,Trên 1 tỷ,786000000,1700000000,Bất động sản thương mại,Có,27500000,105948000,12
2242,92499,Good,92499,Ngô Thái Đ*c,Nam,1998-02-15,"828/68/117, Điện Biên Phủ, Phường Bình Trưng Đông, Đông Anh, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,507.222.4188x5206,imalone@example.net,Giáo viên,Trung học phổ thông,Độc thân,VIP,2016-12-30,,Active,857,760,0.1,PA797,24,387,194,67,177,244,False,17,4,9,1466640000,514219000,562927000,527459000,217208000,335977000,44029200,3754650,6,34,7,0.9651543684127363,Vấn đề khác,12,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,Điểm thanh toán tự động,False,0.6220779674707505,39,0.35,854,45,0.3081210138722412,Ổn định,7289000,Kinh doanh online,Dưới 300 triệu,610000000,1800000000,Bất động sản thương mại,Có,14600000,522636000,14
2243,2840,Good,2840,Tống Trân L**h,Nam,2003-10-14,"739/10/121/218D, Đường Số 2, Phường Bình Trưng Đông, Quận 9, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,622.584.4247x08289,cjordan@example.com,Nhiếp ảnh gia,Đi làm,Độc thân,VIP,2021-07-19,,Active,611,268,0.05,DL589,19,317,82,63,374,541,False,14,15,6,6823025000,708963000,644267000,55782000,603715000,993572000,68502200,8723770,267,27,46,0.45085366602706234,Sản phẩm không như hình ảnh minh họa,3,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,Cửa hàng trực tiếp,True,0.6292414836134825,25,0.83,510,10,0.34255118238294435,Rất ổn định,4833000,Kinh doanh online,Dưới 300 triệu,978000000,1000000000,Bất động sản thương mại,Không,7500000,506916000,15
2244,17779,Good,17779,Bình Duy P****g,Nam,2009-05-12,"2036/66/139/24C, Võ Văn Kiệt, Phường 5, Quận Thủ Đức, Bà Rịa - Vũng Tàu, Việt Nam",Bà Rịa - Vũng Tàu,Việt Nam,001-968-348-4137x242,jeffreyjackson@example.com,Ca sĩ,Đại học,Có gia đình,VIP,2019-04-23,,Active,746,253,0.05,QB931,13,261,48,292,569,556,True,2,20,1,3390118000,192594000,938158000,443925000,624891000,778604000,96245100,7955510,205,99,24,0.660367619615473,Khách hàng không hài lòng với trải nghiệm mua hàng,5,Sản phẩm gửi sai,Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,True,0.2313518824359435,21,0.72,134,7,0.2589216873215796,Rất ổn định,9753000,Kinh doanh truyền thống,Trên 3 tỷ,955000000,1500000000,Bất động sản thương mại,Có,2500000,121680000,12
2245,1302,Good,1302,Vương Phong Y*n,Nữ,2007-09-19,"1711/18/9/77R, Trần Quang Khải, Phường 11, Quận Tân Bình, Lâm Đồng, Việt Nam",Lâm Đồng,Việt Nam,+1-242-288-9288x62206,christensenlauren@example.net,Kiến trúc sư,Đi làm,Độc thân,VIP,2017-09-23,,Active,694,126,0.05,JC645,15,507,64,253,539,635,False,12,17,3,569209000,909723000,517386000,425361000,906591000,307556000,62054000,1935330,205,49,2,0.8092828192068959,Khách hàng không hài lòng với trải nghiệm mua hàng,7,Khách hàng không nhận được hàng,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.23143245311931526,14,0.4,148,12,0.5290681597953311,Rất ổn định,6086000,Kinh doanh truyền thống,Trên 1 tỷ,844000000,500000000,Đất đai,Có,37200000,153384000,18
2246,20207,Good,20207,Sơn Hồng N****n,Nữ,1997-08-22,"2362/35/21/261, Hai Bà Trưng, Phường 8, Cầu Giấy, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(499)612-9034x5181,nsingleton@example.org,Xây dựng,Sinh viên,Có 1 bé,VIP,2020-10-17,,Active,560,547,0.1,TE587,25,717,344,205,352,279,True,1,14,16,8312854000,109732000,281078000,383582000,191036000,417266000,37207000,9308040,293,95,3,0.29252777979478783,Sản phẩm không đáp ứng yêu cầu của khách hàng,6,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,True,0.6145515255099017,42,0.37,926,42,0.8360911451375306,Ổn định,7981000,Đầu tư,Trên 3 tỷ,697000000,1700000000,Đất đai,Có,2700000,160152000,22
2247,18256,Good,18256,Dương Duy T***h,Nữ,1998-09-20,"1232/44/149/252R, Đường Nguyễn Văn A, Phường 5, Thạch Thất, Cao Bằng, Việt Nam",Cao Bằng,Việt Nam,+1-393-632-5559,maryrobbins@example.org,Kỹ sư phần mềm,Sinh viên,Đã kết hôn,VIP,2018-09-29,,Active,556,92,0.07,OP324,24,551,265,43,430,59,True,1,17,4,9143194000,481036000,983350000,738649000,600704000,280207000,45360700,778350,279,33,32,0.3467643228276337,Sản phẩm không như hình ảnh minh họa,10,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,True,0.5754652095794058,37,0.93,73,30,0.28381313528315033,Rất ổn định,6133000,Đầu tư,Trên 3 tỷ,986000000,1600000000,Nhà ở chính,Không,18000000,325416000,15
2248,56714,Good,56714,Sử Mỹ Q***g,Nam,2010-12-18,"1227/62/80/152C, Nam Kỳ Khởi Nghĩa, Phường An Hòa, Thanh Oai, Điện Biên, Việt Nam",Điện Biên,Việt Nam,+1-216-746-6457,vlopez@example.net,Kỹ sư hạ tầng mạng,Đi làm,Độc thân,VIP,2021-06-17,,Active,769,479,0.05,FR457,12,353,276,278,97,130,False,3,2,1,4301336000,132204000,897047000,468520000,288886000,825970000,71929600,5875770,161,85,1,0.2747393321415489,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.014956277447588207,64,0.17,273,0,0.8481093777847297,Tạm ổn,7645000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,908000000,800000000,Nhà ở chính,Có,41400000,466464000,21
2249,39260,Good,39260,Điền Hòa Đ*i,Nam,1995-08-01,"136/14/134/37x, Trần Hưng Đạo, Phường 11, Quận 12, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,+1-594-530-1194x3608,sheryl34@example.org,Nhiếp ảnh gia,Đại học,Có 2 bé,VIP,2021-07-15,,Active,903,494,0.05,SM327,27,870,252,154,187,623,True,0,10,5,378854000,980640000,386219000,480929000,779032000,10600000,55923100,2051770,221,3,6,0.7468302394932521,Sản phẩm không như hình ảnh minh họa,15,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,True,0.8933918159687285,78,0.87,424,49,0.38666413801136257,Ổn định,877000,Đầu tư,Trên 1 tỷ,800000000,900000000,Căn hộ/Chung cư,Không,37400000,321348000,16
2250,65339,Good,65339,Bạch Ngọc Q**n,Nữ,1992-04-12,"2361/431, Mạc Đĩnh Chi, Phường Bình An, Đan Phượng, Hà Nội, Việt Nam",Hà Nội,Việt Nam,687.660.5361x434,ryan85@example.org,Giám đốc,Đại học,Đã kết hôn,VIP,2019-09-21,,Active,522,280,0.1,QC518,30,517,119,272,464,979,True,21,4,4,5929125000,444102000,717465000,855686000,244504000,108428000,42562800,7110080,152,72,35,0.10116231119422336,Sản phẩm không đáp ứng yêu cầu của khách hàng,11,Sản phẩm bị hỏng trong quá trình vận chuyển,Chuyển khoản ngân hàng,Ứng dụng điện thoại di động,True,0.11542842247716223,6,0.95,317,27,0.007817321542533784,Ổn định,1610000,Kinh doanh online,Trên 1 tỷ,560000000,1500000000,Nhà ở chính,Không,18200000,495600000,13
2251,11686,Good,11686,Lỗ Hạnh V*n,Nữ,2001-08-19,"2927/744, Đường Võ Văn C, Phường Linh Tây, Quận 10, Hà Nội, Việt Nam",Hà Nội,Việt Nam,417-573-8409,hendrixcarl@example.org,Giám đốc,Sinh viên,Độc thân,VIP,2015-07-26,,Active,741,62,0.05,UT408,21,517,174,13,170,690,True,0,8,13,9978502000,702014000,107161000,948074000,446945000,647565000,81191800,6157760,186,71,14,0.1664378682113833,Sản phẩm không hoạt động đúng cách,7,Sản phẩm gửi sai,Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,True,0.04440839163407195,22,0.07,512,23,0.48491668787602527,Ổn định,2892000,Đầu tư,Từ 300 triệu tới 1 tỷ,699000000,1600000000,Bất động sản thương mại,Không,38300000,273936000,19
2252,15231,Good,15231,Đồng Như T***g,Khác,2001-06-28,"1381/37/116P, Đường Số 9, Phường An Lợi Đông, Quận 12, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,+1-622-274-9495,ericatucker@example.net,Lập trình viên,Đại học,Có 1 bé,VIP,2019-04-30,,Active,883,798,0.07,CA705,21,781,32,245,72,735,False,22,8,1,1894741000,315481000,862594000,231094000,142302000,683022000,9694800,6677760,138,79,44,0.2825764939954477,Sản phẩm không đáp ứng yêu cầu của khách hàng,8,Sản phẩm gửi sai,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,True,0.760500717432283,89,0.73,106,29,0.41350784637774995,Rất ổn định,7002000,Cho thuê,Trên 1 tỷ,683000000,1500000000,Bất động sản thương mại,Không,28400000,521448000,4
